geo_code1,geo_code2,geo_name1,geo_name2,lad11cd1,lad11cd2,lad_name1,lad_name2,all,bicycle,foot,car_driver,car_passenger,train,light_rail,bus,taxi,motorbike,other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,govtarget_sldeath_heat,govtarget_slvalue_heat,govtarget_sideath_heat,govtarget_sivalue_heat,gendereq_sldeath_heat,gendereq_slvalue_heat,gendereq_sideath_heat,gendereq_sivalue_heat,dutch_sldeath_heat,dutch_slvalue_heat,dutch_sideath_heat,dutch_sivalue_heat,ebike_sldeath_heat,ebike_slvalue_heat,ebike_sideath_heat,ebike_sivalue_heat,govtarget_slco2,govtarget_sico2,gendereq_slco2,gendereq_sico2,dutch_slco2,dutch_sico2,ebike_slco2,ebike_sico2,e_dist_km,rf_dist_km,rq_dist_km,dist_rf_e,dist_rq_rf,rf_avslope_perc,rq_avslope_perc,rf_time_min,rq_time_min
E02002987,E02003000,Bath and North East Somerset 003,Bath and North East Somerset 016,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,150,6,9,114,12,0,0,5,0,4,0,11.47,5.47,8.66,-0.342,109.67,-4.33,6.4,0.4,8.98,-0.0174,113.7,-0.304,39.48,33.48,6.91,-2.09,87.5,-26.5,60.78,54.78,5.57,-3.43,70.63,-43.37,-0.00198,3670,-9.44e-4,1750,-0.00108,2005,-4.62e-5,85,-0.00695,12888,-0.00591,10968,-0.00758,14059,-0.00654,12139,-1689,-806,-939,-56,-5817,-4934,-8958,-8075,2.9,3.66,4.08,1.26,1.11,3.39,2.94,19.52,20.75
E02002987,E02003007,Bath and North East Somerset 003,Bath and North East Somerset 023,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,54,1,5,42,3,0,0,2,0,1,0,1.57,0.571,4.95,-0.0535,41.55,-0.453,1.58,0.583,4.97,-0.0315,41.51,-0.489,2.42,1.42,4.83,-0.172,40.92,-1.08,7.36,6.36,4.37,-0.635,37,-5,-0.00109,2030,-3.91e-4,724,-9.69e-4,1796,-2.65e-4,490,-0.00163,3018,-9.23e-4,1712,-0.00334,6204,-0.00264,4898,-898,-315,-923,-340,-1336,-753,-4066,-3483,11.18,13.69,15.63,1.23,1.14,3.46,3.59,65.45,74.78
E02002987,E02003043,Bath and North East Somerset 003,Bristol 032,E06000022,E06000023,Bath and North East Somerset,"Bristol, City of",163,9,1,65,2,17,0,63,1,4,1,11.61,2.61,0.983,-0.0169,63.9,-1.1,14.63,5.63,0.963,-0.0365,62.62,-2.38,12.81,3.81,0.975,-0.0247,63.39,-1.61,31.14,22.14,0.856,-0.144,55.65,-9.35,-0.00701,12999,-0.00157,2919,-0.00762,14138,-0.00219,4058,-0.00768,14251,-0.00225,4171,-0.014,25935,-0.00855,15855,-2828,-635,-3564,-1371,-3120,-927,-7588,-5395,9.43,11.35,13.13,1.2,1.16,3.09,3.27,52.33,67.03
E02002987,E02003049,Bath and North East Somerset 003,Bristol 038,E06000022,E06000023,Bath and North East Somerset,"Bristol, City of",62,2,0,51,1,0,0,7,0,1,0,3.5,1.5,0,0,49.72,-1.28,3.8,1.8,0,0,49.46,-1.54,9.92,7.92,0,0,44.29,-6.71,19.47,17.47,0,0,36.16,-14.84,-0.00119,2207,-5.11e-4,947,-0.00106,1968,-3.82e-4,708,-0.00365,6766,-0.00297,5506,-0.0049,9095,-0.00422,7835,-970,-413,-1056,-499,-2733,-2176,-5368,-4811,5.23,6.38,7.54,1.22,1.18,3.83,3.74,30.1,40.57
E02002987,E02003054,Bath and North East Somerset 003,Bristol 043,E06000022,E06000023,Bath and North East Somerset,"Bristol, City of",51,2,1,41,2,1,0,3,0,1,0,3.28,1.28,0.973,-0.0273,39.93,-1.07,3.66,1.66,0.935,-0.0649,39.7,-1.3,8.52,6.52,0.909,-0.0914,35.42,-5.58,16.43,14.43,0.739,-0.261,28.83,-12.17,-0.00101,1873,-4.04e-4,749,-9.26e-4,1717,-3.2e-4,593,-0.00282,5225,-0.00221,4101,-0.00368,6823,-0.00307,5699,-807,-331,-882,-406,-2214,-1738,-4269,-3793,5.42,6.13,7.86,1.13,1.28,3.82,3.66,29.3,42.53
E02002987,E02003106,Bath and North East Somerset 003,South Gloucestershire 017,E06000022,E06000025,Bath and North East Somerset,South Gloucestershire,89,2,0,73,2,9,0,0,0,3,0,2.87,0.869,0,0,72.27,-0.729,2.8,0.8,0,0,72.34,-0.663,3.18,1.18,0,0,71.99,-1.01,10.15,8.15,0,0,66.14,-6.86,-0.00224,4154,-6.73e-4,1248,-0.00197,3654,-4.04e-4,748,-0.00252,4670,-9.52e-4,1764,-0.00592,10977,-0.00435,8071,-1907,-582,-1855,-530,-2132,-807,-6804,-5479,11.78,15.71,17.47,1.33,1.11,3.04,2.75,71.83,80.35
E02002987,E02003119,Bath and North East Somerset 003,South Gloucestershire 030,E06000022,E06000025,Bath and North East Somerset,South Gloucestershire,63,4,1,50,5,0,0,1,0,2,0,6.01,2.01,0.965,-0.0347,48.3,-1.7,6.9,2.9,0.937,-0.063,47.61,-2.39,12.36,8.36,0.874,-0.126,42.85,-7.15,21.05,17.05,0.724,-0.276,35.5,-14.5,-0.00176,3272,-6.12e-4,1134,-0.00173,3207,-5.77e-4,1069,-0.00385,7147,-0.0027,5009,-0.00459,8508,-0.00343,6370,-1740,-591,-1981,-832,-3635,-2486,-6193,-5044,4.59,6.84,5.82,1.49,0.851,2.82,2.73,28.72,32.93
E02002987,E02003121,Bath and North East Somerset 003,South Gloucestershire 032,E06000022,E06000025,Bath and North East Somerset,South Gloucestershire,88,2,2,72,7,0,0,1,0,4,0,4.91,2.91,1.93,-0.0683,69.57,-2.43,2.9,0.905,1.97,-0.0307,71.28,-0.721,19.95,17.95,1.6,-0.401,56.91,-15.09,32.99,30.99,1.29,-0.707,46,-26,-0.00103,1916,-6.35e-4,1177,-5.23e-4,969,-1.24e-4,230,-0.00458,8503,-0.00419,7764,-0.00546,10136,-0.00507,9397,-1000,-604,-575,-179,-4154,-3758,-6870,-6474,3.56,4.89,4.64,1.37,0.947,3.39,3.41,23.38,35.78
E02002987,E02006887,Bath and North East Somerset 003,Bristol 054,E06000022,E06000023,Bath and North East Somerset,"Bristol, City of",111,7,0,39,6,26,0,28,0,5,0,8.98,1.98,0,0,38.26,-0.741,11.28,4.28,0,0,37.45,-1.55,10.76,3.76,0,0,37.51,-1.49,24.82,17.82,0,0,32.25,-6.75,-0.0047,8715,-0.00104,1920,-0.0051,9467,-0.00144,2672,-0.00568,10537,-0.00202,3742,-0.00971,18008,-0.00604,11213,-1630,-367,-2034,-771,-2002,-739,-4621,-3358,8.44,9.78,11.71,1.16,1.2,3.39,3.23,45.03,58.32
E02002988,E02002988,Bath and North East Somerset 004,Bath and North East Somerset 004,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,172,14,114,35,3,3,0,3,0,0,0,17.04,3.04,111.81,-2.19,34.33,-0.673,33.37,19.37,100.02,-13.98,30.71,-4.29,30.17,16.17,102.33,-11.67,31.42,-3.58,53.36,39.36,85.6,-28.4,26.28,-8.72,2.38e-4,-441,4.25e-5,-78,3.7e-4,-686,1.74e-4,-323,4.51e-4,-835,2.55e-4,-472,0.00124,-2302,0.00105,-1939,-132,-23,-260,-151,-235,-126,-415,-306,0,0.692,NA,NA,NA,4.88,NA,NA,NA
E02002988,E02002990,Bath and North East Somerset 004,Bath and North East Somerset 006,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,120,12,72,32,4,0,0,0,0,0,0,15.67,3.67,69.54,-2.46,30.92,-1.08,23.78,11.78,64.1,-7.9,28.54,-3.46,31.62,19.62,59.2,-12.8,26,-6,46.08,34.08,49.51,-22.49,21.74,-10.26,3.32e-4,-615,6.76e-5,-125,4.05e-4,-749,1.4e-4,-259,6.35e-4,-1177,3.71e-4,-687,0.0016,-2965,0.00133,-2475,-273,-67,-422,-216,-582,-376,-849,-643,0.839,1.23,1.18,1.47,0.952,3.65,4.51,6.82,8.52
E02002988,E02002991,Bath and North East Somerset 004,Bath and North East Somerset 007,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,556,54,216,148,37,2,0,91,1,6,1,58.73,4.73,213.97,-2.03,146.6,-1.4,79.37,25.37,205.12,-10.88,140.34,-7.66,54,0,216,0,148,0,149.76,95.76,174.7,-41.3,120.27,-27.73,-0.00123,2281,-9.67e-5,179,-0.00147,2728,-3.38e-4,626,-0.00113,2102,0,0,3.22e-4,-598,0.00146,-2700,-1969,-151,-2650,-832,-1818,0,-4835,-3017,1.61,2.14,2.14,1.33,1,7.99,7.99,16.33,16.33
E02002988,E02002992,Bath and North East Somerset 004,Bath and North East Somerset 008,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,121,13,7,90,7,0,0,3,0,1,0,16.05,3.05,6.8,-0.2,87.46,-2.54,17.18,4.18,6.63,-0.371,86.58,-3.42,24.08,11.08,6.31,-0.685,80.75,-9.25,41.78,28.78,5.2,-1.8,65.98,-24.02,-0.00362,6711,-6.96e-4,1291,-0.0035,6501,-5.83e-4,1081,-0.00554,10269,-0.00261,4849,-0.00751,13930,-0.00459,8510,-3304,-629,-3525,-850,-4972,-2297,-8640,-5965,3.58,4.88,5.14,1.36,1.05,4.22,5.02,27.77,29.57
E02002988,E02002993,Bath and North East Somerset 004,Bath and North East Somerset 009,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,151,16,68,44,5,0,0,14,2,2,0,19.96,3.96,66.01,-1.99,42.71,-1.29,23.95,7.95,63.92,-4.08,41.53,-2.47,31.58,15.58,60.09,-7.91,39.03,-4.97,56.47,40.47,47.56,-20.44,30.9,-13.1,-1.54e-4,283,-2.58e-5,47,-1.46e-4,269,-1.8e-5,33,-1.4e-4,259,-1.23e-5,23,0.00177,-3286,0.0019,-3522,-1052,-204,-1240,-392,-1635,-787,-2925,-2077,2.38,3.12,3.12,1.31,0.999,4.49,6.74,17.37,20.17
E02002988,E02002994,Bath and North East Somerset 004,Bath and North East Somerset 010,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,90,5,22,51,7,2,0,1,0,2,0,8.81,3.81,21.02,-0.983,48.71,-2.29,7.92,2.92,21.27,-0.727,49.25,-1.75,27.64,22.64,16.09,-5.91,37.42,-13.58,38.71,33.71,13.23,-8.77,30.78,-20.22,-7.03e-4,1302,-2.95e-4,547,-5.58e-4,1033,-1.5e-4,278,-0.00214,3976,-0.00174,3221,-0.0015,2780,-0.00109,2025,-767,-331,-690,-254,-2408,-1972,-3372,-2936,1.83,2.86,2.86,1.56,1,3.01,3.84,14.93,20.47
E02002988,E02002996,Bath and North East Somerset 004,Bath and North East Somerset 012,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,226,23,36,128,14,1,0,21,0,3,0,31.8,8.8,34.44,-1.56,122.45,-5.55,35.83,12.83,33.96,-2.04,119.77,-8.23,64.53,41.53,28.6,-7.4,101.83,-26.17,94.67,71.67,23.26,-12.74,82.82,-45.18,-0.00346,6418,-9.53e-4,1768,-0.00345,6397,-9.42e-4,1747,-0.00706,13094,-0.00455,8444,-0.00694,12881,-0.00444,8231,-3126,-863,-3544,-1281,-6338,-4075,-9299,-7036,2.33,3.06,3.34,1.32,1.09,3.27,5.21,16.02,34.67
E02002989,E02002989,Bath and North East Somerset 005,Bath and North East Somerset 005,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,89,1,55,28,1,0,0,4,0,0,0,3.76,2.76,53.28,-1.72,27.12,-0.877,1,0,55,0,28,0,24.21,23.21,40.49,-14.51,20.62,-7.38,33,32,35,-20,17.82,-10.18,3.25e-5,-60,2.39e-5,-44,8.67e-6,-16,0,0,2.49e-4,-461,2.4e-4,-445,7.58e-4,-1406,7.5e-4,-1390,-50,-37,-13,0,-327,-314,-446,-433,0,0.837,NA,NA,NA,3.22,NA,NA,NA
E02002989,E02002991,Bath and North East Somerset 005,Bath and North East Somerset 007,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,426,32,115,139,42,2,0,87,1,5,3,48.42,16.42,110.18,-4.82,133.2,-5.8,52.61,20.61,108.94,-6.06,131.71,-7.29,122.02,90.02,89.26,-25.74,107.48,-31.52,178.58,146.58,72.65,-42.35,87.48,-51.52,-0.00306,5683,-0.00111,2055,-0.00285,5286,-8.94e-4,1658,-0.00821,15225,-0.00625,11597,-0.00542,10062,-0.00347,6434,-2544,-847,-2761,-1064,-6302,-4605,-9223,-7526,2.41,2.87,2.91,1.19,1.01,3.31,3.26,12.77,12.78
E02002989,E02002992,Bath and North East Somerset 005,Bath and North East Somerset 008,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,371,27,245,78,8,1,0,9,0,2,1,44.25,17.25,232.73,-12.27,74.07,-3.93,52.65,25.65,228.39,-16.61,70.28,-7.72,127.37,100.37,173.29,-71.71,55.5,-22.5,163.75,136.75,147.42,-97.58,47.21,-30.79,0.00162,-2998,6.55e-4,-1215,0.00138,-2551,4.14e-4,-768,0.00533,-9891,0.00437,-8108,0.0111,-20629,0.0102,-18846,-1049,-395,-1430,-776,-2919,-2265,-3753,-3099,1.23,1.98,1.5,1.61,0.76,2.63,3.06,7.87,8.65
E02002989,E02002993,Bath and North East Somerset 005,Bath and North East Somerset 009,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,158,15,55,48,6,0,0,32,0,2,0,20.33,5.33,52.96,-2.04,46.21,-1.79,22.46,7.46,52.09,-2.91,45.53,-2.47,41.37,26.37,44.74,-10.26,39.25,-8.75,64.02,49.02,36.05,-18.95,31.63,-16.37,-8.2e-4,1522,-2.04e-4,380,-7.92e-4,1469,-1.76e-4,327,-0.00154,2854,-9.23e-4,1712,-3.14e-4,583,3.01e-4,-559,-949,-244,-1042,-337,-1897,-1192,-2936,-2231,2.07,2.68,2.67,1.3,0.998,3.73,3.74,9.93,9.92
E02002989,E02002995,Bath and North East Somerset 005,Bath and North East Somerset 011,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,64,4,15,33,5,0,0,6,0,1,0,5.98,1.98,14.51,-0.495,31.91,-1.09,9.14,5.14,13.72,-1.28,30.19,-2.81,14.87,10.87,12.29,-2.71,27.03,-5.97,24.79,20.79,9.81,-5.19,21.57,-11.43,-5.95e-4,1102,-1.98e-4,366,-7.29e-4,1351,-3.32e-4,615,-0.00149,2762,-0.00109,2026,-0.00132,2453,-9.26e-4,1717,-599,-197,-913,-511,-1486,-1084,-2479,-2077,2.28,3.58,3.72,1.57,1.04,3.92,3.82,17.55,18.5
E02002989,E02002996,Bath and North East Somerset 005,Bath and North East Somerset 012,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,135,11,17,79,8,0,0,17,0,3,0,15.98,4.98,16.31,-0.686,75.83,-3.17,16.97,5.97,15.73,-1.27,75.13,-3.87,34,23,13.92,-3.08,64.36,-14.64,53.03,42.03,11.3,-5.7,52.23,-26.77,-0.00284,5271,-8.98e-4,1666,-0.0025,4639,-5.58e-4,1034,-0.00621,11527,-0.00427,7922,-0.00671,12440,-0.00476,8835,-2373,-738,-2537,-902,-5044,-3409,-7869,-6234,3.64,4.58,4.82,1.26,1.05,3.15,2.33,18.8,25
E02002989,E02002997,Bath and North East Somerset 005,Bath and North East Somerset 013,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,56,1,19,27,5,1,0,2,0,1,0,3.33,2.33,18.19,-0.81,25.86,-1.14,1,0,19,0,27,0,16.9,15.9,13.6,-5.4,19.07,-7.93,23.94,22.94,11.15,-7.85,15.64,-11.36,-1.36e-4,251,-1.23e-4,227,-1.31e-5,24,0,0,-8.72e-4,1616,-8.59e-4,1592,-1.82e-4,337,-1.69e-4,313,-215,-168,-47,0,-1230,-1183,-1742,-1695,2.33,2.93,2.84,1.26,0.966,3.07,3.39,12.23,13.22
E02002990,E02002990,Bath and North East Somerset 006,Bath and North East Somerset 006,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,74,1,60,10,0,1,0,2,0,0,0,2.15,1.15,59.06,-0.941,9.84,-0.157,1.95,0.947,59.22,-0.779,9.87,-0.13,11.77,10.77,51.15,-8.85,8.52,-1.48,21.05,20.05,43.52,-16.48,7.25,-2.75,3.05e-5,-56,1.63e-5,-30,2.29e-5,-42,8.68e-6,-16,1.83e-4,-339,1.69e-4,-313,4.75e-4,-880,4.61e-4,-854,-6,-3,-6,-3,-38,-35,-68,-65,0,0.467,NA,NA,NA,4.92,NA,NA,NA
E02002990,E02002991,Bath and North East Somerset 006,Bath and North East Somerset 007,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,759,32,558,103,19,7,0,33,2,4,1,37.72,5.72,553.61,-4.39,102.19,-0.81,54.8,22.8,540.48,-17.52,99.79,-3.21,61.27,29.27,535.58,-22.42,98.79,-4.21,188.9,156.9,437.61,-120.39,80.72,-22.28,9.34e-4,-1731,1.41e-4,-261,0.00116,-2142,3.63e-4,-672,0.00159,-2950,7.98e-4,-1480,0.00752,-13943,0.00672,-12473,-264,-40,-384,-160,-434,-210,-1344,-1120,0.798,0.989,1.17,1.24,1.18,7.99,13.25,10.95,13.97
E02002990,E02002992,Bath and North East Somerset 006,Bath and North East Somerset 008,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,142,20,27,77,2,0,0,12,0,4,0,23.67,3.67,26.19,-0.81,74.68,-2.32,30.94,10.94,24.72,-2.28,70,-7,29.41,9.41,24.89,-2.11,71.08,-5.92,51.8,31.8,19.89,-7.11,56.98,-20.02,-0.00282,5239,-4.32e-4,801,-0.00325,6036,-8.62e-4,1598,-0.00349,6482,-0.0011,2044,-0.00424,7861,-0.00185,3423,-2902,-448,-3805,-1351,-3598,-1144,-6324,-3870,2.96,3.8,4.17,1.28,1.1,4.42,5.81,22,27.2
E02002990,E02002993,Bath and North East Somerset 006,Bath and North East Somerset 009,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,213,25,137,34,5,3,0,5,2,2,0,29.7,4.7,133.58,-3.42,33.14,-0.855,36.34,11.34,129.45,-7.55,31.48,-2.52,41.85,16.85,124.51,-12.49,31.1,-2.9,76.67,51.67,99.11,-37.89,24.81,-9.19,0.00119,-2204,1.99e-4,-368,0.00121,-2237,2.17e-4,-401,0.00184,-3420,8.54e-4,-1584,0.00516,-9571,0.00417,-7735,-579,-87,-752,-260,-792,-300,-1443,-951,1.59,2.04,2.15,1.28,1.05,5.01,9.04,11.6,17.8
E02002990,E02002994,Bath and North East Somerset 006,Bath and North East Somerset 010,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,90,10,7,55,3,1,0,9,0,5,0,13.34,3.34,6.71,-0.289,52.72,-2.28,15.27,5.27,6.6,-0.402,51.6,-3.4,24.56,14.56,5.66,-1.34,44.76,-10.24,37.06,27.06,4.58,-2.42,36.21,-18.79,-0.00195,3620,-4.82e-4,894,-0.00197,3655,-5.01e-4,929,-0.00359,6667,-0.00212,3941,-0.00408,7558,-0.00261,4832,-1454,-375,-1638,-559,-2763,-1684,-4172,-3093,2.21,3.24,3.31,1.47,1.02,3.4,4.42,17.02,24.48
E02002990,E02002996,Bath and North East Somerset 006,Bath and North East Somerset 012,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,316,20,128,106,10,1,0,42,1,8,0,32.57,12.57,122.57,-5.43,101.5,-4.5,27.14,7.14,124.92,-3.08,103.51,-2.49,97.15,77.15,94.65,-33.35,78.44,-27.56,133.87,113.87,78.77,-49.23,65.28,-40.72,-5.98e-4,1108,-2.32e-4,429,-4.53e-4,838,-8.6e-5,159,-0.00165,3059,-0.00128,2380,0.00126,-2343,0.00163,-3022,-1183,-453,-980,-250,-3505,-2775,-4831,-4101,1.6,1.98,2.29,1.24,1.16,3.13,4.88,10.25,19.15
E02002990,E02003043,Bath and North East Somerset 006,Bristol 032,E06000022,E06000023,Bath and North East Somerset,"Bristol, City of",62,3,2,18,1,35,0,3,0,0,0,3.4,0.396,1.99,-0.0134,17.88,-0.121,5.81,2.81,1.9,-0.0953,17.14,-0.858,3,0,2,0,18,0,4.09,1.09,1.96,-0.0371,17.67,-0.334,-0.0026,4822,-3.03e-4,561,-0.00368,6833,-0.00139,2572,-0.0023,4261,0,0,-0.00307,5696,-7.73e-4,1435,-1180,-137,-2021,-978,-1043,0,-1423,-380,18.53,22.41,27.74,1.21,1.24,2.95,3.63,100.27,134.05
E02002990,E02003106,Bath and North East Somerset 006,South Gloucestershire 017,E06000022,E06000025,Bath and North East Somerset,South Gloucestershire,60,0,0,39,3,16,0,2,0,0,0,0.31,0.31,0,0,38.8,-0.201,0,0,0,0,39,0,0.627,0.627,0,0,38.59,-0.407,3.49,3.49,0,0,36.73,-2.27,-2.41e-4,447,-2.41e-4,447,0,0,0,0,-5.16e-4,956,-5.16e-4,956,-0.00268,4962,-0.00268,4962,-243,-243,0,0,-492,-492,-2743,-2743,18.22,23.77,25.98,1.3,1.09,3.57,3.54,109.17,126.4
E02002991,E02002991,Bath and North East Somerset 007,Bath and North East Somerset 007,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,1367,16,1133,129,19,12,1,49,0,4,4,33.79,17.79,1118.08,-14.92,127.3,-1.7,30.11,14.11,1121.17,-11.83,127.65,-1.35,187.54,171.54,989.14,-143.86,112.62,-16.38,366.22,350.22,839.29,-293.71,95.56,-33.44,4.73e-4,-876,2.49e-4,-461,3.51e-4,-650,1.27e-4,-235,0.00286,-5313,0.00264,-4898,0.00799,-14831,0.00777,-14416,-70,-37,-62,-29,-395,-362,-772,-739,0,0.435,NA,NA,NA,5.43,NA,NA,NA
E02002991,E02002992,Bath and North East Somerset 007,Bath and North East Somerset 008,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,731,88,235,224,38,3,0,133,4,5,1,113.53,25.53,225.68,-9.32,215.14,-8.86,129.19,41.19,220.16,-14.84,210.58,-13.42,193.48,105.48,196.28,-38.72,186.5,-37.5,297.76,209.76,158.2,-76.8,150.32,-73.68,-0.00551,10221,-0.00122,2272,-0.0056,10381,-0.00131,2432,-0.00911,16894,-0.00482,8945,-0.00423,7847,5.5e-5,-102,-5801,-1335,-6487,-2021,-10118,-5652,-15572,-11106,2.3,2.96,3.17,1.29,1.07,3.61,2.94,13.15,13.98
E02002991,E02002993,Bath and North East Somerset 007,Bath and North East Somerset 009,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,973,50,757,100,15,9,1,36,2,1,2,75.11,25.11,736.42,-20.58,97.28,-2.72,75.51,25.51,736.15,-20.85,97.27,-2.73,226.62,176.62,611.94,-145.06,80.78,-19.22,353.02,303.02,508.31,-248.69,67.1,-32.9,0.00247,-4581,8.35e-4,-1549,0.00218,-4035,5.41e-4,-1003,0.00814,-15104,0.00651,-12072,0.018,-33358,0.0163,-30326,-447,-151,-447,-151,-1370,-1074,-2134,-1838,0.803,1.1,1.07,1.37,0.978,4.09,3.81,3.27,4.25
E02002991,E02002994,Bath and North East Somerset 007,Bath and North East Somerset 010,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,698,65,65,333,76,5,0,135,3,14,2,72.53,7.53,64.23,-0.772,329.04,-3.96,98.65,33.65,61.86,-3.14,315.38,-17.62,65.38,0.377,64.91,-0.0877,332.79,-0.211,193.79,128.79,51.73,-13.27,265.24,-67.76,-0.0115,21299,-0.00119,2206,-0.0138,25586,-0.0035,6493,-0.0103,19169,-4.15e-5,76,-0.0237,43913,-0.0134,24820,-7127,-739,-9682,-3294,-6427,-39,-19054,-12666,2.91,3.67,4.58,1.26,1.25,7.1,4.69,21.77,29.85
E02002991,E02002995,Bath and North East Somerset 007,Bath and North East Somerset 011,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,484,36,128,127,41,0,0,145,3,4,0,51.42,15.42,123.6,-4.4,122.65,-4.35,62.92,26.92,120.42,-7.58,119.88,-7.12,111.57,75.57,106.29,-21.71,105.05,-21.95,185.55,149.55,85.18,-42.82,84.19,-42.81,-0.00522,9683,-0.00155,2871,-0.00544,10091,-0.00177,3279,-0.0112,20709,-0.00749,13897,-0.00892,16553,-0.00525,9741,-2910,-912,-3492,-1494,-6601,-4603,-10980,-8982,2.96,4.12,3.85,1.39,0.935,3.71,3.97,19.33,26.05
E02002991,E02002996,Bath and North East Somerset 007,Bath and North East Somerset 012,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,1284,55,729,222,32,10,2,222,4,8,0,90.89,35.89,707.73,-21.27,215.51,-6.49,92.49,37.49,706.27,-22.73,215.4,-6.6,305.23,250.23,580.18,-148.82,176.94,-45.06,492.93,437.93,468.91,-260.09,143.01,-78.99,0.00108,-2003,4.63e-4,-859,9.89e-4,-1834,3.72e-4,-690,0.00478,-8863,0.00416,-7719,0.0203,-37695,0.0197,-36551,-1540,-601,-1551,-612,-5124,-4185,-8276,-7337,1.32,1.83,1.85,1.38,1.01,4.22,2.76,8.88,14.85
E02002991,E02002997,Bath and North East Somerset 007,Bath and North East Somerset 013,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,706,40,411,116,24,8,1,100,3,2,1,69.56,29.56,392.76,-18.24,110.85,-5.15,84.79,44.79,382.97,-28.03,108.73,-7.27,214.33,174.33,303.45,-107.55,85.6,-30.4,302.45,262.45,249.06,-161.94,70.25,-45.75,0.00196,-3628,8.26e-4,-1532,0.00201,-3730,8.81e-4,-1634,0.00699,-12967,0.00586,-10871,0.0219,-40708,0.0208,-38612,-1792,-765,-2107,-1080,-5547,-4520,-7829,-6802,1.9,2.92,2.69,1.54,0.92,3.04,3.09,11,13.6
E02002991,E02002998,Bath and North East Somerset 007,Bath and North East Somerset 014,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,648,30,374,94,45,3,0,91,4,6,1,57.38,27.38,357.43,-16.57,89.84,-4.16,43.87,13.87,365.58,-8.42,91.98,-2.02,200.23,170.23,271.02,-102.98,67.97,-26.03,279.08,249.08,223.29,-150.71,56,-38,0.00131,-2436,6.2e-4,-1149,9e-4,-1670,2.07e-4,-383,0.00541,-10038,0.00472,-8751,0.0182,-33705,0.0175,-32418,-1175,-573,-880,-278,-4196,-3594,-5850,-5248,1.96,2.71,2.69,1.38,0.991,3.02,2.9,12.98,13.97
E02002991,E02002999,Bath and North East Somerset 007,Bath and North East Somerset 015,E06000022,E06000022,Bath and North East Somerset,Bath and North East Somerset,476,31,110,165,47,0,0,111,4,8,0,43.12,12.12,107,-3,160.51,-4.49,61.23,30.23,102.49,-7.51,153.81,-11.19,91,60,95.2,-14.8,142.74,-22.26,170.08,139.08,75.64,-34.36,113.42,-51.58,-0.00511,9471,-0.00144,2669,-0.00597,11073,-0.0023,4271,-0.0108,20098,-0.00717,13296,-0.0111,20635,-0.00746,13833,-3415,-960,-4849,-2394,-7216,-4761,-13489,-11034,2.94,4.2,4.05,1.43,0.964,4.38,4.69,23.33,28.27
